country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method
CAN,ngdp_rpch,2001,1.95545523394851,0,1.50029461605823,0.45516061789028,0.1,1.10488426499978,-0.850570968948727,IMF,absolute,rolling window
CAN,ngdp_rpch,2001,1.95545523394851,0,1.50029461605823,0.45516061789028,0.25,1.57812708267088,-0.37732815127763,IMF,absolute,rolling window
CAN,ngdp_rpch,2001,1.95545523394851,0,1.50029461605823,0.45516061789028,0.75,2.33278338522614,0.37732815127763,IMF,absolute,rolling window
CAN,ngdp_rpch,2001,1.95545523394851,0,1.50029461605823,0.45516061789028,0.9,2.80602620289724,0.850570968948727,IMF,absolute,rolling window
CAN,ngdp_rpch,2001,1.77532887514922,0,1.50029461605823,0.27503425909099,0.1,1.23904314082474,-0.53628573432448,ar,absolute,rolling window
CAN,ngdp_rpch,2001,1.77532887514922,0,1.50029461605823,0.27503425909099,0.25,1.36427610651838,-0.41105276863084,ar,absolute,rolling window
CAN,ngdp_rpch,2001,1.77532887514922,0,1.50029461605823,0.27503425909099,0.75,2.18638164378006,0.41105276863084,ar,absolute,rolling window
CAN,ngdp_rpch,2001,1.77532887514922,0,1.50029461605823,0.27503425909099,0.9,2.3116146094737,0.53628573432448,ar,absolute,rolling window
CAN,ngdp_rpch,2001,1.772656792853,0,1.50029461605823,0.27236217679477,0.1,1.2238707783174,-0.5487860145356,bvar,absolute,rolling window
CAN,ngdp_rpch,2001,1.772656792853,0,1.50029461605823,0.27236217679477,0.25,1.35619282979146,-0.41646396306154,bvar,absolute,rolling window
CAN,ngdp_rpch,2001,1.772656792853,0,1.50029461605823,0.27236217679477,0.75,2.18912075591454,0.41646396306154,bvar,absolute,rolling window
CAN,ngdp_rpch,2001,1.772656792853,0,1.50029461605823,0.27236217679477,0.9,2.3214428073886,0.5487860145356,bvar,absolute,rolling window
CAN,ngdp_rpch,2002,3.42212119904626,0,3.28031622832838,0.14180497071788,0.1,2.57155023009753,-0.850570968948727,IMF,absolute,rolling window
CAN,ngdp_rpch,2002,3.42212119904626,0,3.28031622832838,0.14180497071788,0.25,3.04479304776863,-0.37732815127763,IMF,absolute,rolling window
CAN,ngdp_rpch,2002,3.42212119904626,0,3.28031622832838,0.14180497071788,0.75,3.79944935032389,0.37732815127763,IMF,absolute,rolling window
CAN,ngdp_rpch,2002,3.42212119904626,0,3.28031622832838,0.14180497071788,0.9,4.27269216799499,0.850570968948727,IMF,absolute,rolling window
CAN,ngdp_rpch,2002,3.070317648768,0,3.28031622832838,-0.20999857956038,0.1,2.53403191444352,-0.53628573432448,ar,absolute,rolling window
CAN,ngdp_rpch,2002,3.070317648768,0,3.28031622832838,-0.20999857956038,0.25,2.65926488013716,-0.41105276863084,ar,absolute,rolling window
CAN,ngdp_rpch,2002,3.070317648768,0,3.28031622832838,-0.20999857956038,0.75,3.48137041739884,0.41105276863084,ar,absolute,rolling window
CAN,ngdp_rpch,2002,3.070317648768,0,3.28031622832838,-0.20999857956038,0.9,3.60660338309248,0.53628573432448,ar,absolute,rolling window
CAN,ngdp_rpch,2002,3.05202573040683,0,3.28031622832838,-0.22829049792155,0.1,2.50323971587123,-0.5487860145356,bvar,absolute,rolling window
