model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,absolute,expanding window,CAN,ngdp_rpch,0,0.184550222793673,0.134606984170114,0.0365417279140264,0.0134015107095323,0.1,,,0.571428571428571,0.928571428571429
IMF,absolute,expanding window,CAN,ngdp_rpch,0.5,0.392897557442324,0.326137570845348,0.06004784762287,0.00671213897410618,0.242857142857143,,,0.857142857142857,0.928571428571429
IMF,absolute,expanding window,CAN,ngdp_rpch,1,0.754635192659885,0.549298833655766,0.0352528332149382,0.170083525789181,0.171428571428571,,,0.714285714285714,0.928571428571429
IMF,absolute,expanding window,CAN,ngdp_rpch,1.5,0.906532759987307,0.588726614771204,0.0503701478616193,0.267435997354484,0.0642857142857143,,,0.571428571428571,0.857142857142857
IMF,absolute,expanding window,CAN,pcpi_pch,0,0.141772732133529,0.0703634213759649,0.0403093677678632,0.0310999429897011,-0.00714285714285717,,,0.5,0.785714285714286
IMF,absolute,expanding window,CAN,pcpi_pch,0.5,0.310484855017875,0.129909871405992,0.161981711298029,0.0185932723138532,-0.221428571428571,,,0.285714285714286,0.571428571428571
IMF,absolute,expanding window,CAN,pcpi_pch,1,0.349514228926626,0.207945526908208,0.0468908962412864,0.0946778057771321,-0.00714285714285717,,,0.5,0.785714285714286
IMF,absolute,expanding window,CAN,pcpi_pch,1.5,0.400273118763022,0.211682842241249,0.11002164359898,0.0785686329227935,0.0285714285714286,,,0.5,0.857142857142857
IMF,absolute,expanding window,DEU,ngdp_rpch,0,0.20101654802595,0.137175438975923,0.0433687386401871,0.0204723704098399,0.0285714285714286,,,0.571428571428571,0.785714285714286
IMF,absolute,expanding window,DEU,ngdp_rpch,0.5,0.481353029597637,0.234987823596592,0.186995776297952,0.0593694297030926,-0.00714285714285717,,,0.5,0.785714285714286
IMF,absolute,expanding window,DEU,ngdp_rpch,1,1.02150172003025,0.501878976499087,0.133532288765114,0.386090454766051,0.0285714285714286,,,0.571428571428571,0.785714285714286
IMF,absolute,expanding window,DEU,ngdp_rpch,1.5,1.26619049664651,0.5224248997038,0.210990059239405,0.532775537703301,-0.114285714285714,,,0.428571428571429,0.642857142857143
IMF,absolute,expanding window,DEU,pcpi_pch,0,0.0953106789457225,0.0785600110173641,0.015202827010152,0.00154784091820644,0.135714285714286,,,0.571428571428571,1
IMF,absolute,expanding window,DEU,pcpi_pch,0.5,0.209646193069393,0.148661506489178,0.060984686580215,0,0.135714285714286,,,0.571428571428571,1
IMF,absolute,expanding window,DEU,pcpi_pch,1,0.416871736900639,0.258894554045161,0.12739141026008,0.0305857725953986,-0.114285714285714,,,0.285714285714286,0.785714285714286
IMF,absolute,expanding window,DEU,pcpi_pch,1.5,0.473335162673691,0.382031720462036,0.0607531321178143,0.0305503100938404,-0.0785714285714286,,,0.357142857142857,0.785714285714286
IMF,absolute,expanding window,FRA,ngdp_rpch,0,0.161276855787387,0.120354400584006,0.00872429840368286,0.0321981567996985,0.1,,,0.571428571428571,0.928571428571429
IMF,absolute,expanding window,FRA,ngdp_rpch,0.5,0.286504457201366,0.207673623218796,0.0101708170408,0.0686600169417694,0.1,,,0.571428571428571,0.928571428571429
IMF,absolute,expanding window,FRA,ngdp_rpch,1,0.629861569073141,0.411360769550589,0,0.218500799522552,0.0642857142857143,,,0.571428571428571,0.857142857142857
IMF,absolute,expanding window,FRA,ngdp_rpch,1.5,0.830929740306746,0.397563754373597,0,0.433365985933149,-0.00714285714285717,,,0.5,0.785714285714286
IMF,absolute,expanding window,FRA,pcpi_pch,0,0.0916072956860201,0.0688199666048883,0.0146548732773854,0.00813245580374647,0.1,,,0.571428571428571,0.928571428571429
IMF,absolute,expanding window,FRA,pcpi_pch,0.5,0.191800506388787,0.10433685205509,0.08328118745234,0.00418246688135671,-0.114285714285714,,,0.428571428571429,0.642857142857143
IMF,absolute,expanding window,FRA,pcpi_pch,1,0.396670376541478,0.229051437328338,0.0986701376987021,0.0689488015144372,-0.257142857142857,,,0.357142857142857,0.428571428571429
IMF,absolute,expanding window,FRA,pcpi_pch,1.5,0.419102366872435,0.224102386628973,0.0837978694265557,0.111202110816906,-0.0428571428571429,,,0.428571428571429,0.785714285714286
IMF,absolute,expanding window,GBR,ngdp_rpch,0,0.210573743010146,0.115002095065628,0.0727764781056563,0.022795169838861,-0.0785714285714286,,,0.428571428571429,0.714285714285714
IMF,absolute,expanding window,GBR,ngdp_rpch,0.5,0.342699229559735,0.177038485703762,0.0590223008998005,0.106638442956172,-0.0428571428571429,,,0.428571428571429,0.785714285714286
IMF,absolute,expanding window,GBR,ngdp_rpch,1,0.71226740455228,0.271093094538964,0.0310921958538278,0.410082114159488,-0.114285714285714,,,0.357142857142857,0.714285714285714
IMF,absolute,expanding window,GBR,ngdp_rpch,1.5,0.960601552155472,0.29640976225686,0.0650640185995741,0.599127771299038,-0.0785714285714286,,,0.428571428571429,0.714285714285714
IMF,absolute,expanding window,GBR,pcpi_pch,0,0.17710757543368,0.0629559937902574,0.0191047159481193,0.0950468656953032,0.0285714285714286,,,0.571428571428571,0.785714285714286
IMF,absolute,expanding window,GBR,pcpi_pch,0.5,0.305807787086283,0.160402763517412,0.0718902095659289,0.0735148140029428,-0.0785714285714286,,,0.285714285714286,0.857142857142857
IMF,absolute,expanding window,GBR,pcpi_pch,1,0.518641789574648,0.166333208716985,0.260222081527858,0.0920864993298054,-0.221428571428571,,,0.285714285714286,0.571428571428571
IMF,absolute,expanding window,GBR,pcpi_pch,1.5,0.657603566037427,0.169584320870609,0.381153174717006,0.106866070449812,-0.221428571428571,,,0.214285714285714,0.642857142857143
IMF,absolute,expanding window,ITA,ngdp_rpch,0,0.188332203777813,0.142693602697107,0.00451645495178964,0.0411221461289165,0.171428571428571,,,0.714285714285714,0.928571428571429
IMF,absolute,expanding window,ITA,ngdp_rpch,0.5,0.361184627225872,0.28571886979668,0,0.0754657574291913,0.1,,,0.714285714285714,0.785714285714286
IMF,absolute,expanding window,ITA,ngdp_rpch,1,0.952665878931548,0.453833122446692,0,0.498832756484856,-0.15,,,0.428571428571429,0.571428571428571
IMF,absolute,expanding window,ITA,ngdp_rpch,1.5,1.15860321677382,0.521950650217664,0.016267151154226,0.620385415401934,-0.0785714285714286,,,0.5,0.642857142857143
IMF,absolute,expanding window,ITA,pcpi_pch,0,0.0814539214273665,0.0406797265345915,0.0395905035929611,0.00118369129981393,-0.0785714285714286,,,0.357142857142857,0.785714285714286
IMF,absolute,expanding window,ITA,pcpi_pch,0.5,0.270477909634336,0.144235456715019,0.126242452919318,0,-0.0785714285714286,,,0.357142857142857,0.785714285714286
IMF,absolute,expanding window,ITA,pcpi_pch,1,0.474847382550318,0.265441624094898,0.188057238631705,0.0213485198237149,-0.15,,,0.357142857142857,0.642857142857143
IMF,absolute,expanding window,ITA,pcpi_pch,1.5,0.471646397039733,0.38953048370243,0.074777129144884,0.00733878419241879,0.0285714285714286,,,0.428571428571429,0.928571428571429
IMF,absolute,expanding window,JPN,ngdp_rpch,0,0.425455026975103,0.159522445227963,0.0811792785958232,0.184753303151317,-0.114285714285714,,,0.428571428571429,0.642857142857143
IMF,absolute,expanding window,JPN,ngdp_rpch,0.5,0.700994842070375,0.38414146687656,0.189185583922755,0.127667791271061,-0.185714285714286,,,0.357142857142857,0.571428571428571
IMF,absolute,expanding window,JPN,ngdp_rpch,1,1.01091586058308,0.596496784326836,0.0361806429308903,0.378238433325354,0.0642857142857143,,,0.642857142857143,0.785714285714286
IMF,absolute,expanding window,JPN,ngdp_rpch,1.5,1.24249647483976,0.728260559061848,0.0888107288787979,0.425425186899112,0.0285714285714286,,,0.571428571428571,0.785714285714286
IMF,absolute,expanding window,JPN,pcpi_pch,0,0.0939208539334565,0.0551257942099349,0.0107986444190423,0.0279964153044792,-0.00714285714285717,,,0.5,0.785714285714286
IMF,absolute,expanding window,JPN,pcpi_pch,0.5,0.222164829155977,0.141931970655394,0.0551499397267888,0.025082918773794,-0.00714285714285717,,,0.5,0.785714285714286
IMF,absolute,expanding window,JPN,pcpi_pch,1,0.407604482552649,0.221001523513396,0.0217831977076699,0.164819761331583,-0.00714285714285717,,,0.5,0.785714285714286
IMF,absolute,expanding window,JPN,pcpi_pch,1.5,0.48404380996923,0.305827887213214,0,0.178215922756016,0.171428571428571,,,0.785714285714286,0.857142857142857
IMF,absolute,expanding window,USA,ngdp_rpch,0,0.315035209627021,0.189091728072059,0.0149734853430179,0.110969996211944,-0.00714285714285717,,,0.5,0.785714285714286
IMF,absolute,expanding window,USA,ngdp_rpch,0.5,0.346851731882384,0.317186313224567,0.000608319487353213,0.0290570991704639,0.207142857142857,,,0.785714285714286,0.928571428571429
IMF,absolute,expanding window,USA,ngdp_rpch,1,0.779947509819876,0.440427471691452,0.0995278251181211,0.239992213010303,-0.0428571428571429,,,0.428571428571429,0.785714285714286
IMF,absolute,expanding window,USA,ngdp_rpch,1.5,0.95058541582084,0.451797968673198,0.211571662297952,0.28721578484969,-0.114285714285714,,,0.5,0.571428571428571
IMF,absolute,expanding window,USA,pcpi_pch,0,0.121388863755408,0.0515738455745358,0.0151415764179318,0.0546734417629407,-0.185714285714286,,,0.285714285714286,0.642857142857143
IMF,absolute,expanding window,USA,pcpi_pch,0.5,0.294543514303413,0.134114873013276,0.154210722119396,0.00621791917074072,-0.114285714285714,,,0.428571428571429,0.642857142857143
